project.project_id	cases.case_id	cases.submitter_id	samples.sample_id	samples.submitter_id	portions.portion_id	portions.submitter_id	analytes.a260_a280_ratio	analytes.amount	analytes.analyte_id	analytes.analyte_quantity	analytes.analyte_type	analytes.analyte_type_id	analytes.analyte_volume	analytes.concentration	analytes.experimental_protocol_type	analytes.normal_tumor_genotype_snp_match	analytes.ribosomal_rna_28s_16s_ratio	analytes.rna_integrity_number	analytes.spectrophotometer_method	analytes.state	analytes.submitter_id	analytes.well_number
TCGA-THCA	c8d62754-1601-40c0-98ef-e5bb94306b92	TCGA-ET-A40S	2d7c3a2e-27d5-4851-9e5f-81e77ac2ac62	TCGA-ET-A40S-01A	cf413bef-03af-4b82-bba2-f2a7d5954370	TCGA-ET-A40S-01A-11	1.84	'--	e45c64d3-8585-4964-91e1-dca7e1a6d120	'--	RNA	'--	'--	0.16	mirVana (Allprep DNA) RNA	Yes	1.58	8.7	UV Spec	released	TCGA-ET-A40S-01A-11R	'--
TCGA-THCA	c8d62754-1601-40c0-98ef-e5bb94306b92	TCGA-ET-A40S	2d7c3a2e-27d5-4851-9e5f-81e77ac2ac62	TCGA-ET-A40S-01A	cf413bef-03af-4b82-bba2-f2a7d5954370	TCGA-ET-A40S-01A-11	'--	'--	f62e4dfc-e090-4140-8973-6ef763d14ec1	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-ET-A40S-01A-11W	'--
TCGA-THCA	c8d62754-1601-40c0-98ef-e5bb94306b92	TCGA-ET-A40S	412f40f1-2835-4912-8720-e47a3118653e	TCGA-ET-A40S-10A	9f3be87c-82fe-4091-a404-6f5b5c3c4e47	TCGA-ET-A40S-10A-01	'--	'--	a5aa002b-1451-4216-8e2f-b0862aeaabfb	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-ET-A40S-10A-01W	'--
TCGA-THCA	c8d62754-1601-40c0-98ef-e5bb94306b92	TCGA-ET-A40S	412f40f1-2835-4912-8720-e47a3118653e	TCGA-ET-A40S-10A	9f3be87c-82fe-4091-a404-6f5b5c3c4e47	TCGA-ET-A40S-10A-01	'--	'--	b4222e03-1c3f-48a1-93dc-2942e7f00b4c	'--	DNA	'--	'--	0.16	Pre-extracted DNA received by TSS	Yes	'--	'--	PicoGreen	released	TCGA-ET-A40S-10A-01D	'--
TCGA-THCA	dc659941-8d12-4095-8d8a-1769878c363c	TCGA-DJ-A3VD	3af385e0-c9c8-4965-9120-146810fa280f	TCGA-DJ-A3VD-10A	ceb8d316-046b-45b0-8535-5439682425c4	TCGA-DJ-A3VD-10A-01	'--	'--	01304362-3a47-414f-91b4-ee978f7f16c2	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-DJ-A3VD-10A-01W	'--
TCGA-THCA	dc659941-8d12-4095-8d8a-1769878c363c	TCGA-DJ-A3VD	3af385e0-c9c8-4965-9120-146810fa280f	TCGA-DJ-A3VD-10A	ceb8d316-046b-45b0-8535-5439682425c4	TCGA-DJ-A3VD-10A-01	'--	'--	9d396566-edd8-4d83-bfd0-9c553dc06bfc	'--	DNA	'--	'--	0.14	Pre-extracted DNA received by TSS	Yes	'--	'--	PicoGreen	released	TCGA-DJ-A3VD-10A-01D	'--
TCGA-THCA	dc659941-8d12-4095-8d8a-1769878c363c	TCGA-DJ-A3VD	fc559d77-47b2-4166-90e1-599c451c282f	TCGA-DJ-A3VD-01A	5aef1d41-42e0-4a30-b258-220a62a28cd1	TCGA-DJ-A3VD-01A-11	1.85	'--	30030168-4bea-4860-b820-84ec1079ba49	'--	RNA	'--	'--	0.17	mirVana (Allprep DNA) RNA	Yes	1.5	8.9	UV Spec	released	TCGA-DJ-A3VD-01A-11R	'--
TCGA-THCA	dc659941-8d12-4095-8d8a-1769878c363c	TCGA-DJ-A3VD	fc559d77-47b2-4166-90e1-599c451c282f	TCGA-DJ-A3VD-01A	5aef1d41-42e0-4a30-b258-220a62a28cd1	TCGA-DJ-A3VD-01A-11	'--	'--	4af537f0-481e-45a6-bb0f-be38c9309579	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-DJ-A3VD-01A-11W	'--
TCGA-THCA	dc659941-8d12-4095-8d8a-1769878c363c	TCGA-DJ-A3VD	fc559d77-47b2-4166-90e1-599c451c282f	TCGA-DJ-A3VD-01A	5aef1d41-42e0-4a30-b258-220a62a28cd1	TCGA-DJ-A3VD-01A-11	'--	'--	6a16bbdd-cc82-48d6-a1ce-9364577b596a	'--	DNA	'--	'--	0.14	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-DJ-A3VD-01A-11D	'--
TCGA-THCA	6abc861a-376d-446b-acee-fb0f03a82c09	TCGA-EM-A22O	5a8265d8-f0cc-4198-885c-464c671d9c9e	TCGA-EM-A22O-10A	0f6ea81d-b52b-43b2-ad0d-065a80ab85a4	TCGA-EM-A22O-10A-01	'--	'--	845c6e65-5783-4f96-a3d2-dcc1a46d888b	'--	DNA	'--	'--	0.16	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-EM-A22O-10A-01D	'--
TCGA-THCA	6abc861a-376d-446b-acee-fb0f03a82c09	TCGA-EM-A22O	5a8265d8-f0cc-4198-885c-464c671d9c9e	TCGA-EM-A22O-10A	0f6ea81d-b52b-43b2-ad0d-065a80ab85a4	TCGA-EM-A22O-10A-01	'--	'--	f3cd930d-e7eb-492c-bb2f-b27a5c669d67	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-EM-A22O-10A-01W	'--
TCGA-THCA	6abc861a-376d-446b-acee-fb0f03a82c09	TCGA-EM-A22O	aacf33bd-95ce-40fd-9828-1e78cbbb0e1b	TCGA-EM-A22O-01A	0a5d6dfb-b8fe-407d-9b85-7500cce43ee7	TCGA-EM-A22O-01A-11	1.76	'--	3d0930d8-0a6d-4e49-ab77-0e4be94d74e9	'--	RNA	'--	'--	0.17	mirVana (Allprep DNA) RNA	Yes	1.3	7.9	UV Spec	released	TCGA-EM-A22O-01A-11R	'--
TCGA-THCA	6abc861a-376d-446b-acee-fb0f03a82c09	TCGA-EM-A22O	aacf33bd-95ce-40fd-9828-1e78cbbb0e1b	TCGA-EM-A22O-01A	0a5d6dfb-b8fe-407d-9b85-7500cce43ee7	TCGA-EM-A22O-01A-11	1.91	'--	6dee6125-95a4-4ce2-bc10-ca53e586d02c	'--	DNA	'--	'--	0.17	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	TCGA-EM-A22O-01A-11D	'--
TCGA-THCA	6abc861a-376d-446b-acee-fb0f03a82c09	TCGA-EM-A22O	aacf33bd-95ce-40fd-9828-1e78cbbb0e1b	TCGA-EM-A22O-01A	0a5d6dfb-b8fe-407d-9b85-7500cce43ee7	TCGA-EM-A22O-01A-11	'--	'--	e9aefa04-66e2-44c0-8c12-86bd702df577	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-EM-A22O-01A-11W	'--
TCGA-THCA	ea859a83-00c3-40b2-97c1-fb24ad027ea6	TCGA-EL-A3ZP	25fe8c65-4175-489f-b5d0-ef527e753dac	TCGA-EL-A3ZP-11A	1a4b69c6-5a3b-449a-ab37-ede97229d45a	TCGA-EL-A3ZP-11A-11	'--	'--	968c6139-ca84-4008-982c-373dac484658	'--	DNA	'--	'--	0.16	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-EL-A3ZP-11A-11D	'--
TCGA-THCA	ea859a83-00c3-40b2-97c1-fb24ad027ea6	TCGA-EL-A3ZP	25fe8c65-4175-489f-b5d0-ef527e753dac	TCGA-EL-A3ZP-11A	1a4b69c6-5a3b-449a-ab37-ede97229d45a	TCGA-EL-A3ZP-11A-11	'--	'--	a7d2eb64-4728-4a3c-8d46-da5e360031ee	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-EL-A3ZP-11A-11W	'--
TCGA-THCA	ea859a83-00c3-40b2-97c1-fb24ad027ea6	TCGA-EL-A3ZP	25fe8c65-4175-489f-b5d0-ef527e753dac	TCGA-EL-A3ZP-11A	1a4b69c6-5a3b-449a-ab37-ede97229d45a	TCGA-EL-A3ZP-11A-11	1.86	'--	cd9c3a87-1756-42ff-8487-3e19dfd80861	'--	RNA	'--	'--	0.18	mirVana (Allprep DNA) RNA	Yes	1.54	8.3	UV Spec	released	TCGA-EL-A3ZP-11A-11R	'--
TCGA-THCA	ea859a83-00c3-40b2-97c1-fb24ad027ea6	TCGA-EL-A3ZP	6937beb3-2941-40f5-82df-f7eb8dbc10b8	TCGA-EL-A3ZP-01A	7ef90217-af8f-477c-b604-36b4f808900d	TCGA-EL-A3ZP-01A-11	'--	'--	433fd5f6-2d6a-4b20-b2d5-5fa133c1c84e	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-EL-A3ZP-01A-11W	'--
TCGA-THCA	ea859a83-00c3-40b2-97c1-fb24ad027ea6	TCGA-EL-A3ZP	6937beb3-2941-40f5-82df-f7eb8dbc10b8	TCGA-EL-A3ZP-01A	7ef90217-af8f-477c-b604-36b4f808900d	TCGA-EL-A3ZP-01A-11	1.83	'--	44eb8da2-0257-45e6-aca8-c587f5d452d5	'--	RNA	'--	'--	0.18	mirVana (Allprep DNA) RNA	Yes	1.45	8.4	UV Spec	released	TCGA-EL-A3ZP-01A-11R	'--
TCGA-THCA	ea859a83-00c3-40b2-97c1-fb24ad027ea6	TCGA-EL-A3ZP	6937beb3-2941-40f5-82df-f7eb8dbc10b8	TCGA-EL-A3ZP-01A	7ef90217-af8f-477c-b604-36b4f808900d	TCGA-EL-A3ZP-01A-11	'--	'--	9a095a69-31ac-43eb-a1bb-cb0da039145b	'--	DNA	'--	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-EL-A3ZP-01A-11D	'--
TCGA-THCA	d4c68c1c-a3f3-4e0c-b555-d457378a1d24	TCGA-BJ-A291	8051f3c6-7c36-45d1-b403-032983da863f	TCGA-BJ-A291-10A	51becf56-2f3b-4223-ac1a-f9630bcf8b5b	TCGA-BJ-A291-10A-01	1.83	'--	33c44241-97ec-47f7-965e-d48220e8daf3	'--	DNA	'--	'--	0.15	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	TCGA-BJ-A291-10A-01D	'--
TCGA-THCA	d4c68c1c-a3f3-4e0c-b555-d457378a1d24	TCGA-BJ-A291	8051f3c6-7c36-45d1-b403-032983da863f	TCGA-BJ-A291-10A	51becf56-2f3b-4223-ac1a-f9630bcf8b5b	TCGA-BJ-A291-10A-01	'--	'--	d72586c3-0f65-4751-b13d-6ead0eb05f20	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-BJ-A291-10A-01W	'--
TCGA-THCA	d4c68c1c-a3f3-4e0c-b555-d457378a1d24	TCGA-BJ-A291	d1612961-a709-487b-a4d1-ce42f0b9aa54	TCGA-BJ-A291-01A	27d0d9e4-a9b2-4ad8-916b-617b3a9d8394	TCGA-BJ-A291-01A-11	1.87	'--	3bf5329f-b8fb-4ded-b727-c99af1615b7a	'--	RNA	'--	'--	0.18	mirVana (Allprep DNA) RNA	Yes	1.0	7.0	UV Spec	released	TCGA-BJ-A291-01A-11R	'--
TCGA-THCA	d4c68c1c-a3f3-4e0c-b555-d457378a1d24	TCGA-BJ-A291	d1612961-a709-487b-a4d1-ce42f0b9aa54	TCGA-BJ-A291-01A	27d0d9e4-a9b2-4ad8-916b-617b3a9d8394	TCGA-BJ-A291-01A-11	1.89	'--	a2a6ad4f-a6f3-4d8b-879b-a2ca3f85ecc0	'--	DNA	'--	'--	0.15	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	TCGA-BJ-A291-01A-11D	'--
TCGA-THCA	d4c68c1c-a3f3-4e0c-b555-d457378a1d24	TCGA-BJ-A291	d1612961-a709-487b-a4d1-ce42f0b9aa54	TCGA-BJ-A291-01A	27d0d9e4-a9b2-4ad8-916b-617b3a9d8394	TCGA-BJ-A291-01A-11	'--	'--	a69c4889-edd8-490a-9597-85c615e8b3e8	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-BJ-A291-01A-11W	'--
TCGA-THCA	6ad260ad-769a-4f3c-bd07-927adf6b2338	TCGA-DE-A0Y2	8e3af0fc-266c-47e7-8fd0-25c2dbbfb372	TCGA-DE-A0Y2-10A	20734a8a-9c5a-44bd-a7b6-c81a90fadb48	TCGA-DE-A0Y2-10A-01	'--	'--	241ee825-c14f-4a8c-b40c-ef0790d9561b	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-DE-A0Y2-10A-01W	'--
TCGA-THCA	6ad260ad-769a-4f3c-bd07-927adf6b2338	TCGA-DE-A0Y2	8e3af0fc-266c-47e7-8fd0-25c2dbbfb372	TCGA-DE-A0Y2-10A	20734a8a-9c5a-44bd-a7b6-c81a90fadb48	TCGA-DE-A0Y2-10A-01	2.0	'--	dc51dfaf-f5ce-4280-8f56-c22d5e6d9d77	'--	DNA	'--	'--	0.14	Pre-extracted DNA received by TSS	Yes	'--	'--	UV Spec	released	TCGA-DE-A0Y2-10A-01D	'--
TCGA-THCA	6ad260ad-769a-4f3c-bd07-927adf6b2338	TCGA-DE-A0Y2	eb4feebb-293e-43e3-a2ed-344b17d180b3	TCGA-DE-A0Y2-01A	3230f58f-55b1-4757-a2cc-f60c8c463eb0	TCGA-DE-A0Y2-01A-11	1.86	'--	29c1a0d2-75f7-4144-8ef0-7e8ccf5e8e23	'--	RNA	'--	'--	0.17	mirVana (Allprep DNA) RNA	Yes	1.6	9.1	UV Spec	released	TCGA-DE-A0Y2-01A-11R	'--
TCGA-THCA	6ad260ad-769a-4f3c-bd07-927adf6b2338	TCGA-DE-A0Y2	eb4feebb-293e-43e3-a2ed-344b17d180b3	TCGA-DE-A0Y2-01A	3230f58f-55b1-4757-a2cc-f60c8c463eb0	TCGA-DE-A0Y2-01A-11	2.03	'--	30003396-0877-4cc9-9d98-60e57dac5b2e	'--	DNA	'--	'--	0.14	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	TCGA-DE-A0Y2-01A-11D	'--
TCGA-THCA	6ad260ad-769a-4f3c-bd07-927adf6b2338	TCGA-DE-A0Y2	eb4feebb-293e-43e3-a2ed-344b17d180b3	TCGA-DE-A0Y2-01A	3230f58f-55b1-4757-a2cc-f60c8c463eb0	TCGA-DE-A0Y2-01A-11	'--	'--	b1988415-d963-4753-81be-4f00f53d5925	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-DE-A0Y2-01A-11W	'--
TCGA-THCA	1da4ab7d-4353-4565-a522-d2fecadd4a85	TCGA-E8-A437	1442b394-c8f5-480d-b2ed-204be03d6e1f	TCGA-E8-A437-10B	1d10d4d6-79f8-4ab8-a747-90e30f80eeca	TCGA-E8-A437-10B-01	'--	'--	3e94cedc-eb9b-4507-83f0-6e812172e828	'--	DNA	'--	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-E8-A437-10B-01D	'--
TCGA-THCA	1da4ab7d-4353-4565-a522-d2fecadd4a85	TCGA-E8-A437	14ed4892-124b-44da-8072-a25076300fab	TCGA-E8-A437-01A	f08f53f8-000c-4b48-87cc-9196aa9f4e29	TCGA-E8-A437-01A-12	1.82	'--	7700524c-e0b5-4958-bf43-e4f23971c98f	'--	RNA	'--	'--	0.16	mirVana (Allprep DNA) RNA	Yes	1.08	7.6	UV Spec	released	TCGA-E8-A437-01A-12R	'--
TCGA-THCA	1da4ab7d-4353-4565-a522-d2fecadd4a85	TCGA-E8-A437	14ed4892-124b-44da-8072-a25076300fab	TCGA-E8-A437-01A	f08f53f8-000c-4b48-87cc-9196aa9f4e29	TCGA-E8-A437-01A-12	'--	'--	b25ce314-1bc0-4059-8017-8df272f65063	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-E8-A437-01A-12W	'--
TCGA-THCA	1da4ab7d-4353-4565-a522-d2fecadd4a85	TCGA-E8-A437	14ed4892-124b-44da-8072-a25076300fab	TCGA-E8-A437-01A	f08f53f8-000c-4b48-87cc-9196aa9f4e29	TCGA-E8-A437-01A-12	'--	'--	fd0ddb8d-d3f2-452d-ad94-c42967067d35	'--	DNA	'--	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-E8-A437-01A-12D	'--
TCGA-THCA	1da4ab7d-4353-4565-a522-d2fecadd4a85	TCGA-E8-A437	cb893b7d-5b53-42e3-9b0a-cec1f674f134	TCGA-E8-A437-10A	cbc9110f-1ce2-4f06-afb9-7dbae1a0d742	TCGA-E8-A437-10A-01	'--	'--	7e26e0fc-1102-460c-961b-21227c8f21cd	'--	DNA	'--	'--	0.17	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-E8-A437-10A-01D	'--
TCGA-THCA	f00fd40a-1254-4300-baf9-88528c453a2e	TCGA-DJ-A2Q4	3b928f34-6929-4612-8e02-3c93e2b6bf03	TCGA-DJ-A2Q4-10A	f3aca3a3-9a48-4595-878a-dae5a6f877df	TCGA-DJ-A2Q4-10A-01	'--	'--	8a7c6e22-69e2-404a-a39d-802b1ec7c19e	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-DJ-A2Q4-10A-01W	'--
TCGA-THCA	f00fd40a-1254-4300-baf9-88528c453a2e	TCGA-DJ-A2Q4	3b928f34-6929-4612-8e02-3c93e2b6bf03	TCGA-DJ-A2Q4-10A	f3aca3a3-9a48-4595-878a-dae5a6f877df	TCGA-DJ-A2Q4-10A-01	'--	'--	ec495af0-017b-44fc-92e5-d6669a5211fa	'--	DNA	'--	'--	0.15	Pre-extracted DNA received by TSS	Yes	'--	'--	PicoGreen	released	TCGA-DJ-A2Q4-10A-01D	'--
TCGA-THCA	f00fd40a-1254-4300-baf9-88528c453a2e	TCGA-DJ-A2Q4	595129de-c08c-4220-9ff2-53e034a8bffb	TCGA-DJ-A2Q4-01A	422564ee-82e6-4fd5-9db1-8c3109ba9225	TCGA-DJ-A2Q4-01A-21	'--	'--	5cc78747-a7f9-4b40-b1e3-ce2ffbf25927	'--	DNA	'--	'--	0.18	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-DJ-A2Q4-01A-21D	'--
TCGA-THCA	f00fd40a-1254-4300-baf9-88528c453a2e	TCGA-DJ-A2Q4	595129de-c08c-4220-9ff2-53e034a8bffb	TCGA-DJ-A2Q4-01A	422564ee-82e6-4fd5-9db1-8c3109ba9225	TCGA-DJ-A2Q4-01A-21	'--	'--	ad2aea46-2bab-43f5-9c5d-a49624068c3f	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-DJ-A2Q4-01A-21W	'--
TCGA-THCA	f00fd40a-1254-4300-baf9-88528c453a2e	TCGA-DJ-A2Q4	595129de-c08c-4220-9ff2-53e034a8bffb	TCGA-DJ-A2Q4-01A	422564ee-82e6-4fd5-9db1-8c3109ba9225	TCGA-DJ-A2Q4-01A-21	1.75	'--	da6aed7c-d72b-49d9-8eaa-71f58911f738	'--	RNA	'--	'--	0.17	mirVana (Allprep DNA) RNA	Yes	1.5	8.1	UV Spec	released	TCGA-DJ-A2Q4-01A-21R	'--
TCGA-THCA	3b3c99ab-5336-4433-b682-e1a590221611	TCGA-DJ-A13X	ac52bed3-fdd6-4281-89de-d2f125ba038e	TCGA-DJ-A13X-01A	3e77f455-8bcf-4c61-9b4d-e56ec829241a	TCGA-DJ-A13X-01A-31-A645-42	'--	'--	2df8164c-f715-4623-b5ab-01fff91d2f3f	'--	DNA	'--	'--	'--	'--	'--	'--	'--	'--	released	TCGA-DJ-A13X-01A-31-A645-42-X042-S08	'--
TCGA-THCA	3b3c99ab-5336-4433-b682-e1a590221611	TCGA-DJ-A13X	ac52bed3-fdd6-4281-89de-d2f125ba038e	TCGA-DJ-A13X-01A	dbd715fa-26b9-4855-8f36-9da5525e03ce	TCGA-DJ-A13X-01A-11	2.0	'--	4dbd38a2-55e2-4a36-a773-6c56d18e9b1f	'--	RNA	'--	'--	0.13	mirVana (Allprep DNA) RNA	Yes	1.5	8.3	UV Spec	released	TCGA-DJ-A13X-01A-11R	'--
TCGA-THCA	3b3c99ab-5336-4433-b682-e1a590221611	TCGA-DJ-A13X	ac52bed3-fdd6-4281-89de-d2f125ba038e	TCGA-DJ-A13X-01A	dbd715fa-26b9-4855-8f36-9da5525e03ce	TCGA-DJ-A13X-01A-11	1.95	'--	dc7ce7a4-dba1-4283-8568-951459877212	'--	DNA	'--	'--	0.12	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-DJ-A13X-01A-11D	'--
TCGA-THCA	3b3c99ab-5336-4433-b682-e1a590221611	TCGA-DJ-A13X	ac52bed3-fdd6-4281-89de-d2f125ba038e	TCGA-DJ-A13X-01A	dbd715fa-26b9-4855-8f36-9da5525e03ce	TCGA-DJ-A13X-01A-11	'--	'--	f992a538-d2f9-4720-a608-feb016beecde	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-DJ-A13X-01A-11W	'--
TCGA-THCA	3b3c99ab-5336-4433-b682-e1a590221611	TCGA-DJ-A13X	f42843aa-6ad0-4fbb-ba27-1d821e9c9d17	TCGA-DJ-A13X-10A	21da9431-62f4-40d6-90dd-cd53e269995f	TCGA-DJ-A13X-10A-01	1.95	'--	17535264-efea-4c16-9fe2-c3e2e5f8c525	'--	DNA	'--	'--	0.11	Pre-extracted DNA received by TSS	Yes	'--	'--	PicoGreen	released	TCGA-DJ-A13X-10A-01D	'--
TCGA-THCA	3b3c99ab-5336-4433-b682-e1a590221611	TCGA-DJ-A13X	f42843aa-6ad0-4fbb-ba27-1d821e9c9d17	TCGA-DJ-A13X-10A	21da9431-62f4-40d6-90dd-cd53e269995f	TCGA-DJ-A13X-10A-01	'--	'--	5e56f952-222f-4aee-9eea-6dfcda11b1a2	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-DJ-A13X-10A-01W	'--
TCGA-THCA	6675c581-297d-44cd-b80f-ae7e53d48228	TCGA-BJ-A0ZC	1f945aff-7bc2-40f5-87db-92313e541243	TCGA-BJ-A0ZC-01A	11c297bc-98f8-48aa-91c3-21cc99214255	TCGA-BJ-A0ZC-01A-12	'--	'--	26374ce0-a5d8-435a-94bf-bb327fb59825	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-BJ-A0ZC-01A-12W	'--
TCGA-THCA	6675c581-297d-44cd-b80f-ae7e53d48228	TCGA-BJ-A0ZC	1f945aff-7bc2-40f5-87db-92313e541243	TCGA-BJ-A0ZC-01A	11c297bc-98f8-48aa-91c3-21cc99214255	TCGA-BJ-A0ZC-01A-12	1.91	'--	35a298db-1a1f-4508-8b22-ae3d4ccfb4d7	'--	DNA	'--	'--	0.12	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-BJ-A0ZC-01A-12D	'--
TCGA-THCA	6675c581-297d-44cd-b80f-ae7e53d48228	TCGA-BJ-A0ZC	1f945aff-7bc2-40f5-87db-92313e541243	TCGA-BJ-A0ZC-01A	11c297bc-98f8-48aa-91c3-21cc99214255	TCGA-BJ-A0ZC-01A-12	1.81	'--	d5d49a9f-b38e-41ec-95a6-b219fcbc4aad	'--	RNA	'--	'--	0.15	mirVana (Allprep DNA) RNA	Yes	1.6	9.0	UV Spec	released	TCGA-BJ-A0ZC-01A-12R	'--
TCGA-THCA	6675c581-297d-44cd-b80f-ae7e53d48228	TCGA-BJ-A0ZC	1f945aff-7bc2-40f5-87db-92313e541243	TCGA-BJ-A0ZC-01A	bc2421a1-70fd-4f62-8e12-956ae8472e0c	TCGA-BJ-A0ZC-01A-31-A645-42	'--	'--	76a7ccfe-0e5b-4a6f-ad83-d874b13a89e4	'--	DNA	'--	'--	'--	'--	'--	'--	'--	'--	released	TCGA-BJ-A0ZC-01A-31-A645-42-X036-S03	'--
TCGA-THCA	6675c581-297d-44cd-b80f-ae7e53d48228	TCGA-BJ-A0ZC	cf4ce78d-bb15-494e-80e0-6efbc987d617	TCGA-BJ-A0ZC-10A	119c6b0b-1698-4f0a-8901-1456252b35e0	TCGA-BJ-A0ZC-10A-01	'--	'--	999fa1a0-e037-465c-822f-936e495ed307	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-BJ-A0ZC-10A-01W	'--
TCGA-THCA	6675c581-297d-44cd-b80f-ae7e53d48228	TCGA-BJ-A0ZC	cf4ce78d-bb15-494e-80e0-6efbc987d617	TCGA-BJ-A0ZC-10A	119c6b0b-1698-4f0a-8901-1456252b35e0	TCGA-BJ-A0ZC-10A-01	1.93	'--	b59706a9-c175-424a-af71-520b5ac09d20	'--	DNA	'--	'--	0.14	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-BJ-A0ZC-10A-01D	'--
TCGA-THCA	53ba15c0-780e-4153-a612-046f1b24b4b3	TCGA-FY-A3TY	3e9b9307-1156-4fb2-815e-7623aeae1ca0	TCGA-FY-A3TY-10A	f6d8bc17-20a1-4034-9482-6c2fee14dffb	TCGA-FY-A3TY-10A-01	'--	'--	02a79f2e-38f5-43b1-b356-562df3123d20	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-FY-A3TY-10A-01W	'--
TCGA-THCA	53ba15c0-780e-4153-a612-046f1b24b4b3	TCGA-FY-A3TY	3e9b9307-1156-4fb2-815e-7623aeae1ca0	TCGA-FY-A3TY-10A	f6d8bc17-20a1-4034-9482-6c2fee14dffb	TCGA-FY-A3TY-10A-01	'--	'--	59118a9f-3e00-469e-b40f-d1f2ff94fe48	'--	DNA	'--	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-FY-A3TY-10A-01D	'--
TCGA-THCA	53ba15c0-780e-4153-a612-046f1b24b4b3	TCGA-FY-A3TY	8453b1ad-800a-4e7c-b102-eb756908b20a	TCGA-FY-A3TY-11A	7e45d17e-e15d-47a3-8988-eaf9d0731266	TCGA-FY-A3TY-11A-12	'--	'--	1f21b6d0-daaf-4e8b-ba05-497efb638946	'--	DNA	'--	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-FY-A3TY-11A-12D	'--
TCGA-THCA	53ba15c0-780e-4153-a612-046f1b24b4b3	TCGA-FY-A3TY	8453b1ad-800a-4e7c-b102-eb756908b20a	TCGA-FY-A3TY-11A	7e45d17e-e15d-47a3-8988-eaf9d0731266	TCGA-FY-A3TY-11A-12	1.84	'--	30f2f30d-df16-43cd-878d-b6f9b4b013ae	'--	RNA	'--	'--	0.18	mirVana (Allprep DNA) RNA	Yes	1.4	8.1	UV Spec	released	TCGA-FY-A3TY-11A-12R	'--
